id,shapeID,shapeGroup,shapeName,intersection_ratio,even_split_ratio,intersection_ratio_commitment_value,even_split_ratio_commitment_value,centroid_longitude,centroid_latitude
1043,32016919B39119671019936,KEN,Machakos,0.06,0.06,2384404.44,5637639.237142856,37.40566619630145,-1.2898450967075177
35298,32016919B42702125036935,KEN,Meru,0.0,0.0,384.51,50819.53,37.76018791996174,0.1717628966458077
35298,32016919B56782604912852,KEN,Tana River,0.0,0.0,209.22,50819.53,39.41214378484688,-1.5571405025855722
35298,32016919B89873713911655,KEN,Wajir,0.0,0.0,725.59,50819.53,40.03362698962135,1.8095222442353636
35298,32016919B57902629823981,KEN,Garissa,0.0,0.0,340.36,50819.53,40.17998755575845,-0.4878097486663274
35298,32016919B62684442090944,KEN,Isiolo,0.99,0.99,303152.57,50819.53,38.5390986006131,1.0118483471493154
35298,32016919B40191501607276,KEN,Laikipia,0.0,0.0,74.44,50819.53,36.76251080479814,0.32386820535962485
58510,32016919B39119671019936,KEN,Machakos,0.16,0.16,15429498.07,24535148.9475,37.40566619630145,-1.2898450967075177
58510,32016919B31527762068828,KEN,Kajiado,0.13,0.13,12459835.06,24535148.9475,36.90905445180795,-2.12058461710483
58510,32016919B42227953152284,KEN,Makueni,0.01,0.01,668249.44,24535148.9475,37.79965766983617,-2.1661925440623233
58510,32016919B50702580177250,KEN,Migori,0.71,0.71,69583013.22,24535148.9475,34.36525053330763,-0.9902443579155557
58740,32016919B39119671019936,KEN,Machakos,1.0,1.0,90242924.18,90242924.18,37.40566619630145,-1.2898450967075177
59034,32016919B39119671019936,KEN,Machakos,1.0,1.0,25460584.9,25460584.9,37.40566619630145,-1.2898450967075177
59366,32016919B39119671019936,KEN,Machakos,1.0,1.0,200434518.9,200434518.9,37.40566619630145,-1.2898450967075177
72084,32016919B39119671019936,KEN,Machakos,1.0,1.0,,,37.40566619630145,-1.2898450967075177
89447,32016919B39119671019936,KEN,Machakos,0.16,0.16,8461266.21,18117330.99,37.40566619630145,-1.2898450967075177
89447,32016919B42227953152284,KEN,Makueni,0.84,0.84,45799526.21,18117330.99,37.79965766983617,-2.1661925440623233
89447,32016919B87039477224343,KEN,Kitui,0.0,0.0,91200.55,18117330.99,38.40584691987012,-1.4859116811266517
47051,86620642B212901614698,SDN,Sennar,1.0,1.0,82170889.21,82170889.21,34.0411393730826,12.908279188900579
2187,86620642B33888251991816,SDN,South Darfur,1.0,1.0,,,24.41774407871872,10.994510312342717
47131,86620642B33888251991816,SDN,South Darfur,0.93,0.93,106240914.58,56941303.05,24.41774407871872,10.994510312342717
47131,86620642B42892304507154,SDN,East Darfur,0.07,0.07,7627972.93,56941303.05,26.40951234967459,11.019894166065162
56643,86620642B33888251991816,SDN,South Darfur,1.0,1.0,,,24.41774407871872,10.994510312342717
57170,86620642B33888251991816,SDN,South Darfur,1.0,1.0,,,24.41774407871872,10.994510312342717
57283,86620642B33888251991816,SDN,South Darfur,1.0,1.0,,,24.41774407871872,10.994510312342717
1059,48771326B2876692069974,SSD,Upper Nile,1.0,1.0,178739195.7,178739195.7,32.803028057248696,9.908512573151228
53337,48771326B2876692069974,SSD,Upper Nile,1.0,1.0,,,32.803028057248696,9.908512573151228
56743,48771326B2876692069974,SSD,Upper Nile,1.0,1.0,,,32.803028057248696,9.908512573151228
56745,48771326B2876692069974,SSD,Upper Nile,1.0,1.0,,,32.803028057248696,9.908512573151228
60776,48771326B2876692069974,SSD,Upper Nile,1.0,1.0,8181.0,8181.0,32.803028057248696,9.908512573151228
71302,48771326B2876692069974,SSD,Upper Nile,1.0,1.0,,,32.803028057248696,9.908512573151228
71422,48771326B2876692069974,SSD,Upper Nile,1.0,1.0,,,32.803028057248696,9.908512573151228
93219,48771326B2876692069974,SSD,Upper Nile,0.01,0.01,,,32.803028057248696,9.908512573151228
93219,75662566B92391245038365,ETH,Gambela,0.0,0.0,,,34.327716918910845,7.711141508083108
93219,48771326B37591972128550,SSD,Unity,0.0,0.0,,,29.888682747152377,8.925322177370393
93219,48771326B48659004133869,SSD,Jonglei,0.99,0.99,,,32.33524166821244,7.387779962825735
93219,48771326B2646389376646,SSD,Lakes,0.0,0.0,,,29.937294224284933,6.634598057064637
93230,48771326B2876692069974,SSD,Upper Nile,0.01,0.01,3485.68,100000.0,32.803028057248696,9.908512573151228
93230,75662566B92391245038365,ETH,Gambela,0.0,0.0,51.42,100000.0,34.327716918910845,7.711141508083108
93230,48771326B37591972128550,SSD,Unity,0.0,0.0,989.61,100000.0,29.888682747152377,8.925322177370393
93230,48771326B48659004133869,SSD,Jonglei,0.99,0.99,494118.18,100000.0,32.33524166821244,7.387779962825735
93230,48771326B2646389376646,SSD,Lakes,0.0,0.0,1354.05,100000.0,29.937294224284933,6.634598057064637
1060,67827341B49009283538750,COG,Cuvette,1.0,1.0,8938306.42,8938306.42,16.011931889788958,-0.5866707610375261
14829,67827341B49009283538750,COG,Cuvette,1.0,1.0,151138208.2,151138208.2,16.011931889788958,-0.5866707610375261
30502,67827341B49009283538750,COG,Cuvette,1.0,1.0,70955003.93,70955003.93,16.011931889788958,-0.5866707610375261
57887,67827341B49009283538750,COG,Cuvette,1.0,1.0,50001386.36,50001386.36,16.011931889788958,-0.5866707610375261
68871,67827341B49009283538750,COG,Cuvette,1.0,1.0,52830676.22,52830676.22,16.011931889788958,-0.5866707610375261
68956,67827341B49009283538750,COG,Cuvette,1.0,1.0,86739862.61,86739862.61,16.011931889788958,-0.5866707610375261
72792,67827341B49009283538750,COG,Cuvette,1.0,1.0,140204486.9,140204486.9,16.011931889788958,-0.5866707610375261
72815,67827341B49009283538750,COG,Cuvette,1.0,1.0,25340841.33,25340841.33,16.011931889788958,-0.5866707610375261
88171,67827341B49009283538750,COG,Cuvette,0.15,0.15,,,16.011931889788958,-0.5866707610375261
88171,28894549B79448475719999,COD,Sud-Ubangi,0.0,0.0,,,19.347453974672426,3.0966403197349592
88171,63714938B13291789253349,CAF,Lobaye,0.0,0.0,,,17.602482388551934,4.175571306337881
88171,67827341B66248450325397,COG,Likouala,0.84,0.84,,,17.458431641121074,1.952549487868247
88171,63714938B10182621292008,CAF,Sangha-Mbaéré,0.0,0.0,,,16.282156540715782,3.4323746144491
53100,92416918B67011525583155,MLI,Kayes,1.0,1.0,390095476.9,390095476.9,-10.228892506015283,13.873407549889928
53179,92416918B67011525583155,MLI,Kayes,1.0,1.0,156007455.2,156007455.2,-10.228892506015283,13.873407549889928
56791,92416918B67011525583155,MLI,Kayes,1.0,1.0,156007455.2,156007455.2,-10.228892506015283,13.873407549889928
58259,92416918B67011525583155,MLI,Kayes,0.0,0.0,854.81,497395.8663636364,-10.228892506015283,13.873407549889928
58259,71046170B84527172065489,SEN,Fatick,0.0,0.0,14138.69,497395.8663636364,-16.319424391582782,14.177445310786968
58259,71046170B19471834738959,SEN,Kaolack,0.08,0.08,455914.95,497395.8663636364,-15.934881764106242,13.96601519012735
58259,71046170B66864032803639,SEN,Kolda,0.22,0.22,1221501.26,497395.8663636364,-14.42040855736717,13.029813464489482
58259,71046170B85295751834134,SEN,Matam,0.0,0.0,4639.42,497395.8663636364,-13.731408716017455,15.152435182618463
58259,71046170B85662395344337,SEN,Tambacounda,0.69,0.69,3751069.61,497395.8663636364,-13.221416315206822,13.886475121287628
58259,385441B97135885584055,GIN,Boke,0.0,0.0,677.62,497395.8663636364,-13.759104973379733,11.36546301278711
58259,71046170B5066698136661,SEN,Kedougou,0.0,0.0,6206.61,497395.8663636364,-12.197181194026431,12.84020581129343
58259,71046170B9856693808493,SEN,Kaffrine,0.0,0.0,7367.48,497395.8663636364,-15.18215271194558,14.20775767931014
58259,31243875B74768451122912,GMB,Basse,0.0,0.0,4622.25,497395.8663636364,-14.160785172704443,13.395524890571
58259,31243875B86283726287100,GMB,Kuntaur,0.0,0.0,1996.65,497395.8663636364,-14.920713415402854,13.659844666574767
87991,92416918B67011525583155,MLI,Kayes,0.0,0.0,,,-10.228892506015283,13.873407549889928
87991,64602211B90916584250573,MRT,Assaba,1.0,1.0,,,-11.536071332091687,16.580202243480848
87991,64602211B38588119861166,MRT,Tagant,0.0,0.0,,,-10.393542336086632,18.5730800530111
93004,92416918B67011525583155,MLI,Kayes,0.0,0.0,,,-10.228892506015283,13.873407549889928
93004,71046170B66864032803639,SEN,Kolda,0.0,0.0,,,-14.42040855736717,13.029813464489482
93004,71046170B85295751834134,SEN,Matam,0.0,0.0,,,-13.731408716017455,15.152435182618463
93004,71046170B85662395344337,SEN,Tambacounda,0.99,0.99,,,-13.221416315206822,13.886475121287628
93004,71046170B5066698136661,SEN,Kedougou,0.0,0.0,,,-12.197181194026431,12.84020581129343
93004,71046170B9856693808493,SEN,Kaffrine,0.0,0.0,,,-15.18215271194558,14.20775767931014
93004,31243875B74768451122912,GMB,Basse,0.0,0.0,,,-14.160785172704443,13.395524890571
93004,31243875B86283726287100,GMB,Kuntaur,0.0,0.0,,,-14.920713415402854,13.659844666574767
1128,33880854B57426661988285,NAM,Oshana,0.98,0.98,15163371.57,7750375.02,15.723220439906838,-18.44685671028347
1128,33880854B37035631670846,NAM,Oshikoto,0.02,0.02,337378.47,7750375.02,17.00002016626695,-18.596578876519594
62622,33880854B57426661988285,NAM,Oshana,1.0,1.0,,,15.723220439906838,-18.44685671028347
30338,33880854B37035631670846,NAM,Oshikoto,0.27,0.27,1172324.02,2193614.19,17.00002016626695,-18.596578876519594
30338,33880854B91804888372653,NAM,Otjozondjupa,0.73,0.73,3214904.36,2193614.19,18.18171016522462,-20.3014397514502
30403,33880854B37035631670846,NAM,Oshikoto,1.0,1.0,15390561.04,15390561.04,17.00002016626695,-18.596578876519594
62615,33880854B37035631670846,NAM,Oshikoto,1.0,1.0,16478.29,16478.29,17.00002016626695,-18.596578876519594
86667,33880854B37035631670846,NAM,Oshikoto,1.0,1.0,,,17.00002016626695,-18.596578876519594
86686,33880854B37035631670846,NAM,Oshikoto,1.0,1.0,,,17.00002016626695,-18.596578876519594
1144,65221844B64352145242214,MUS,Moka,1.0,1.0,10594687.47,10594687.47,57.58356337043962,-20.249620154603424
1163,65221844B64352145242214,MUS,Moka,0.24,0.24,802300.16,658671.7200000001,57.58356337043962,-20.249620154603424
1163,65221844B99203907341133,MUS,Black River,0.11,0.11,368127.08,658671.7200000001,57.40740546104531,-20.328478981167986
1163,65221844B91551715822340,MUS,Pamplemousses,0.0,0.0,5120.94,658671.7200000001,57.57188627776991,-20.10448016808492
1163,65221844B21568199301359,MUS,Plaines Wilhems,0.0,0.0,15315.06,658671.7200000001,57.499044070395705,-20.3186613772756
1163,65221844B53255720811613,MUS,Port Louis,0.63,0.63,2064366.46,658671.7200000001,57.51936173178906,-20.168197336720294
20089,65221844B64352145242214,MUS,Moka,1.0,1.0,5097474.63,5097474.63,57.58356337043962,-20.249620154603424
20104,65221844B64352145242214,MUS,Moka,1.0,1.0,5503618.87,5503618.87,57.58356337043962,-20.249620154603424
20162,65221844B64352145242214,MUS,Moka,0.18,0.18,19489192.49,53973031.6,57.58356337043962,-20.249620154603424
20162,65221844B21568199301359,MUS,Plaines Wilhems,0.82,0.82,88456870.71,53973031.6,57.499044070395705,-20.3186613772756
20864,65221844B64352145242214,MUS,Moka,0.0,0.0,20393.68,2066766.67,57.58356337043962,-20.249620154603424
20864,65221844B99203907341133,MUS,Black River,0.14,0.14,839864.81,2066766.67,57.40740546104531,-20.328478981167986
20864,65221844B21568199301359,MUS,Plaines Wilhems,0.86,0.86,5340041.51,2066766.67,57.499044070395705,-20.3186613772756
20881,65221844B64352145242214,MUS,Moka,1.0,1.0,5777469.45,5777469.45,57.58356337043962,-20.249620154603424
21013,65221844B64352145242214,MUS,Moka,0.24,0.24,,,57.58356337043962,-20.249620154603424
21013,65221844B99203907341133,MUS,Black River,0.11,0.11,,,57.40740546104531,-20.328478981167986
21013,65221844B91551715822340,MUS,Pamplemousses,0.0,0.0,,,57.57188627776991,-20.10448016808492
21013,65221844B21568199301359,MUS,Plaines Wilhems,0.0,0.0,,,57.499044070395705,-20.3186613772756
21013,65221844B53255720811613,MUS,Port Louis,0.63,0.63,,,57.51936173178906,-20.168197336720294
21137,65221844B64352145242214,MUS,Moka,0.0,0.0,347120.8,35178425.233333334,57.58356337043962,-20.249620154603424
21137,65221844B99203907341133,MUS,Black River,0.14,0.14,14295334.84,35178425.233333334,57.40740546104531,-20.328478981167986
21137,65221844B21568199301359,MUS,Plaines Wilhems,0.86,0.86,90892820.06,35178425.233333334,57.499044070395705,-20.3186613772756
21229,65221844B64352145242214,MUS,Moka,1.0,1.0,25487373.13,25487373.13,57.58356337043962,-20.249620154603424
30995,65221844B64352145242214,MUS,Moka,0.0,0.0,57731.76,5839576.395,57.58356337043962,-20.249620154603424
30995,65221844B91551715822340,MUS,Pamplemousses,0.99,0.99,23154538.68,5839576.395,57.57188627776991,-20.10448016808492
30995,65221844B53255720811613,MUS,Port Louis,0.0,0.0,108556.66,5839576.395,57.51936173178906,-20.168197336720294
30995,65221844B93227578092779,MUS,Rivière du Rempart,0.0,0.0,6089.81,5839576.395,57.65063920449458,-20.064394512047794
30996,65221844B64352145242214,MUS,Moka,0.24,0.24,46927.56,38526.548,57.58356337043962,-20.249620154603424
30996,65221844B99203907341133,MUS,Black River,0.11,0.11,21532.22,38526.548,57.40740546104531,-20.328478981167986
30996,65221844B91551715822340,MUS,Pamplemousses,0.0,0.0,299.53,38526.548,57.57188627776991,-20.10448016808492
30996,65221844B21568199301359,MUS,Plaines Wilhems,0.0,0.0,895.8,38526.548,57.499044070395705,-20.3186613772756
30996,65221844B53255720811613,MUS,Port Louis,0.63,0.63,120747.43,38526.548,57.51936173178906,-20.168197336720294
52968,65221844B64352145242214,MUS,Moka,1.0,1.0,,,57.58356337043962,-20.249620154603424
52969,65221844B64352145242214,MUS,Moka,0.24,0.24,12986.67,10661.784,57.58356337043962,-20.249620154603424
52969,65221844B99203907341133,MUS,Black River,0.11,0.11,5958.8,10661.784,57.40740546104531,-20.328478981167986
52969,65221844B91551715822340,MUS,Pamplemousses,0.0,0.0,82.89,10661.784,57.57188627776991,-20.10448016808492
52969,65221844B21568199301359,MUS,Plaines Wilhems,0.0,0.0,247.9,10661.784,57.499044070395705,-20.3186613772756
52969,65221844B53255720811613,MUS,Port Louis,0.63,0.63,33415.48,10661.784,57.51936173178906,-20.168197336720294
55480,65221844B64352145242214,MUS,Moka,0.24,0.24,449831.5,369302.27,57.58356337043962,-20.249620154603424
55480,65221844B99203907341133,MUS,Black River,0.11,0.11,206400.5,369302.27,57.40740546104531,-20.328478981167986
55480,65221844B91551715822340,MUS,Pamplemousses,0.0,0.0,2871.19,369302.27,57.57188627776991,-20.10448016808492
55480,65221844B21568199301359,MUS,Plaines Wilhems,0.0,0.0,8586.81,369302.27,57.499044070395705,-20.3186613772756
55480,65221844B53255720811613,MUS,Port Louis,0.63,0.63,1157443.45,369302.27,57.51936173178906,-20.168197336720294
55494,65221844B64352145242214,MUS,Moka,1.0,1.0,35539280.34,35539280.34,57.58356337043962,-20.249620154603424
55599,65221844B64352145242214,MUS,Moka,1.0,1.0,8306483.3,8306483.3,57.58356337043962,-20.249620154603424
55636,65221844B64352145242214,MUS,Moka,1.0,1.0,27305159.41,27305159.41,57.58356337043962,-20.249620154603424
56659,65221844B64352145242214,MUS,Moka,0.24,0.24,,,57.58356337043962,-20.249620154603424
56659,65221844B99203907341133,MUS,Black River,0.11,0.11,,,57.40740546104531,-20.328478981167986
56659,65221844B91551715822340,MUS,Pamplemousses,0.0,0.0,,,57.57188627776991,-20.10448016808492
56659,65221844B21568199301359,MUS,Plaines Wilhems,0.0,0.0,,,57.499044070395705,-20.3186613772756
56659,65221844B53255720811613,MUS,Port Louis,0.63,0.63,,,57.51936173178906,-20.168197336720294
60768,65221844B64352145242214,MUS,Moka,0.24,0.24,,,57.58356337043962,-20.249620154603424
60768,65221844B99203907341133,MUS,Black River,0.11,0.11,,,57.40740546104531,-20.328478981167986
60768,65221844B91551715822340,MUS,Pamplemousses,0.0,0.0,,,57.57188627776991,-20.10448016808492
60768,65221844B21568199301359,MUS,Plaines Wilhems,0.0,0.0,,,57.499044070395705,-20.3186613772756
60768,65221844B53255720811613,MUS,Port Louis,0.63,0.63,,,57.51936173178906,-20.168197336720294
72965,65221844B64352145242214,MUS,Moka,0.24,0.24,1862705.46,1529242.3880000003,57.58356337043962,-20.249620154603424
72965,65221844B99203907341133,MUS,Black River,0.11,0.11,854683.01,1529242.3880000003,57.40740546104531,-20.328478981167986
72965,65221844B91551715822340,MUS,Pamplemousses,0.0,0.0,11889.31,1529242.3880000003,57.57188627776991,-20.10448016808492
72965,65221844B21568199301359,MUS,Plaines Wilhems,0.0,0.0,35557.08,1529242.3880000003,57.499044070395705,-20.3186613772756
72965,65221844B53255720811613,MUS,Port Louis,0.63,0.63,4792852.96,1529242.3880000003,57.51936173178906,-20.168197336720294
72993,65221844B64352145242214,MUS,Moka,0.24,0.24,1813033.31,1488462.59,57.58356337043962,-20.249620154603424
72993,65221844B99203907341133,MUS,Black River,0.11,0.11,831891.46,1488462.59,57.40740546104531,-20.328478981167986
72993,65221844B91551715822340,MUS,Pamplemousses,0.0,0.0,11572.26,1488462.59,57.57188627776991,-20.10448016808492
72993,65221844B21568199301359,MUS,Plaines Wilhems,0.0,0.0,34608.89,1488462.59,57.499044070395705,-20.3186613772756
72993,65221844B53255720811613,MUS,Port Louis,0.63,0.63,4665043.54,1488462.59,57.51936173178906,-20.168197336720294
73057,65221844B64352145242214,MUS,Moka,1.0,1.0,8927697.07,8927697.07,57.58356337043962,-20.249620154603424
85147,65221844B64352145242214,MUS,Moka,1.0,1.0,8983963.68,8983963.68,57.58356337043962,-20.249620154603424
1156,65221844B660734165567,MUS,Grand Port,1.0,1.0,390522612.6,390522612.6,57.64950420279751,-20.396265472909164
56004,65221844B660734165567,MUS,Grand Port,1.0,1.0,12214850.65,12214850.65,57.64950420279751,-20.396265472909164
87622,65221844B660734165567,MUS,Grand Port,0.95,0.95,8699885.66,9172987.82,57.64950420279751,-20.396265472909164
87625,65221844B660734165567,MUS,Grand Port,0.95,0.95,1287446.94,1357456.5,57.64950420279751,-20.396265472909164
60769,65221844B99203907341133,MUS,Black River,1.0,1.0,2301101.29,2301101.29,57.40740546104531,-20.328478981167986
52970,65221844B99203907341133,MUS,Black River,0.47,0.47,,,57.40740546104531,-20.328478981167986
55924,65221844B91551715822340,MUS,Pamplemousses,1.0,1.0,3044803.01,3044803.01,57.57188627776991,-20.10448016808492
34155,65221844B21568199301359,MUS,Plaines Wilhems,1.0,1.0,7035685.05,7035685.05,57.499044070395705,-20.3186613772756
34156,65221844B21568199301359,MUS,Plaines Wilhems,1.0,1.0,6429483.2,6429483.2,57.499044070395705,-20.3186613772756
56642,65221844B21568199301359,MUS,Plaines Wilhems,1.0,1.0,,,57.499044070395705,-20.3186613772756
67620,65221844B21568199301359,MUS,Plaines Wilhems,1.0,1.0,8774456.77,8774456.77,57.499044070395705,-20.3186613772756
85659,65221844B21568199301359,MUS,Plaines Wilhems,1.0,1.0,22273.51,22273.51,57.499044070395705,-20.3186613772756
85679,65221844B21568199301359,MUS,Plaines Wilhems,1.0,1.0,2644.15,2644.15,57.499044070395705,-20.3186613772756
20995,65221844B53255720811613,MUS,Port Louis,1.0,1.0,,,57.51936173178906,-20.168197336720294
56725,65221844B53255720811613,MUS,Port Louis,1.0,1.0,159096.49,159096.49,57.51936173178906,-20.168197336720294
56727,65221844B53255720811613,MUS,Port Louis,1.0,1.0,531841.34,531841.34,57.51936173178906,-20.168197336720294
67748,65221844B53255720811613,MUS,Port Louis,1.0,1.0,16362001.54,16362001.54,57.51936173178906,-20.168197336720294
73061,65221844B53255720811613,MUS,Port Louis,1.0,1.0,,,57.51936173178906,-20.168197336720294
85678,65221844B53255720811613,MUS,Port Louis,1.0,1.0,,,57.51936173178906,-20.168197336720294
85796,65221844B53255720811613,MUS,Port Louis,1.0,1.0,4690.0,4690.0,57.51936173178906,-20.168197336720294
85797,65221844B53255720811613,MUS,Port Louis,1.0,1.0,21027.78,21027.78,57.51936173178906,-20.168197336720294
85800,65221844B53255720811613,MUS,Port Louis,1.0,1.0,2247.89,2247.89,57.51936173178906,-20.168197336720294
85801,65221844B53255720811613,MUS,Port Louis,1.0,1.0,2288.33,2288.33,57.51936173178906,-20.168197336720294
85804,65221844B53255720811613,MUS,Port Louis,1.0,1.0,3362.03,3362.03,57.51936173178906,-20.168197336720294
85806,65221844B53255720811613,MUS,Port Louis,1.0,1.0,1113.68,1113.68,57.51936173178906,-20.168197336720294
85807,65221844B53255720811613,MUS,Port Louis,1.0,1.0,1120.68,1120.68,57.51936173178906,-20.168197336720294
85808,65221844B53255720811613,MUS,Port Louis,1.0,1.0,1040.53,1040.53,57.51936173178906,-20.168197336720294
85859,65221844B53255720811613,MUS,Port Louis,1.0,1.0,2241.35,2241.35,57.51936173178906,-20.168197336720294
85860,65221844B53255720811613,MUS,Port Louis,1.0,1.0,1120.68,1120.68,57.51936173178906,-20.168197336720294
85861,65221844B53255720811613,MUS,Port Louis,1.0,1.0,2241.35,2241.35,57.51936173178906,-20.168197336720294
85862,65221844B53255720811613,MUS,Port Louis,1.0,1.0,1113.68,1113.68,57.51936173178906,-20.168197336720294
85864,65221844B53255720811613,MUS,Port Louis,1.0,1.0,4721.98,4721.98,57.51936173178906,-20.168197336720294
85866,65221844B53255720811613,MUS,Port Louis,1.0,1.0,2375.84,2375.84,57.51936173178906,-20.168197336720294
85867,65221844B53255720811613,MUS,Port Louis,1.0,1.0,2081.07,2081.07,57.51936173178906,-20.168197336720294
86373,65221844B53255720811613,MUS,Port Louis,1.0,1.0,,,57.51936173178906,-20.168197336720294
95866,65221844B53255720811613,MUS,Port Louis,1.0,1.0,1800000.0,1800000.0,57.51936173178906,-20.168197336720294
1227,33880854B91804888372653,NAM,Otjozondjupa,1.0,1.0,,,18.18171016522462,-20.3014397514502
31058,33880854B91804888372653,NAM,Otjozondjupa,1.0,1.0,15084647.54,15084647.54,18.18171016522462,-20.3014397514502
53073,33880854B91804888372653,NAM,Otjozondjupa,1.0,1.0,1297183.73,1297183.73,18.18171016522462,-20.3014397514502
61500,33880854B91804888372653,NAM,Otjozondjupa,1.0,1.0,1655862.84,1655862.84,18.18171016522462,-20.3014397514502
61529,33880854B91804888372653,NAM,Otjozondjupa,1.0,1.0,,,18.18171016522462,-20.3014397514502
61545,33880854B91804888372653,NAM,Otjozondjupa,1.0,1.0,29431373.39,29431373.39,18.18171016522462,-20.3014397514502
62070,33880854B91804888372653,NAM,Otjozondjupa,0.44,0.44,2173097.62,2468250.85,18.18171016522462,-20.3014397514502
62070,33880854B57378507492024,NAM,Omaheke,0.56,0.56,2763404.08,2468250.85,19.457823961338633,-21.887688147884347
62071,33880854B91804888372653,NAM,Otjozondjupa,0.44,0.44,2607717.15,2961901.02,18.18171016522462,-20.3014397514502
62071,33880854B57378507492024,NAM,Omaheke,0.56,0.56,3316084.89,2961901.02,19.457823961338633,-21.887688147884347
62302,33880854B91804888372653,NAM,Otjozondjupa,1.0,1.0,1123967.57,1123967.57,18.18171016522462,-20.3014397514502
62449,33880854B91804888372653,NAM,Otjozondjupa,0.0,0.0,,,18.18171016522462,-20.3014397514502
62449,33880854B50677770066764,NAM,Khomas,0.95,0.95,,,17.174098542755722,-22.892447602592807
62449,33880854B27856283952028,NAM,Erongo,0.01,0.01,,,15.241027779838797,-22.057367006909104
62449,33880854B57378507492024,NAM,Omaheke,0.01,0.01,,,19.457823961338633,-21.887688147884347
62449,33880854B56875334875402,NAM,Hardap,0.03,0.03,,,17.389297599798635,-24.552134020938773
62614,33880854B91804888372653,NAM,Otjozondjupa,0.0,0.0,116.26,7569.302000000001,18.18171016522462,-20.3014397514502
62614,33880854B50677770066764,NAM,Khomas,0.95,0.95,36128.68,7569.302000000001,17.174098542755722,-22.892447602592807
62614,33880854B27856283952028,NAM,Erongo,0.01,0.01,432.96,7569.302000000001,15.241027779838797,-22.057367006909104
62614,33880854B57378507492024,NAM,Omaheke,0.01,0.01,221.93,7569.302000000001,19.457823961338633,-21.887688147884347
62614,33880854B56875334875402,NAM,Hardap,0.03,0.03,946.68,7569.302000000001,17.389297599798635,-24.552134020938773
62627,33880854B91804888372653,NAM,Otjozondjupa,0.0,0.0,12.64,822.75,18.18171016522462,-20.3014397514502
62627,33880854B50677770066764,NAM,Khomas,0.95,0.95,3927.03,822.75,17.174098542755722,-22.892447602592807
62627,33880854B27856283952028,NAM,Erongo,0.01,0.01,47.06,822.75,15.241027779838797,-22.057367006909104
62627,33880854B57378507492024,NAM,Omaheke,0.01,0.01,24.12,822.75,19.457823961338633,-21.887688147884347
62627,33880854B56875334875402,NAM,Hardap,0.03,0.03,102.9,822.75,17.389297599798635,-24.552134020938773
62718,33880854B91804888372653,NAM,Otjozondjupa,1.0,1.0,,,18.18171016522462,-20.3014397514502
86689,33880854B91804888372653,NAM,Otjozondjupa,1.0,1.0,,,18.18171016522462,-20.3014397514502
72409,69750345B32458819110859,GHA,Northern Region,0.0,0.0,,,-0.28354013124711924,9.454686104491254
72409,44829518B37847489557890,TGO,Kara Region,1.0,1.0,,,0.8794228272735831,9.594902903668645
72409,44829518B22237151485853,TGO,Centrale Region,0.0,0.0,,,1.068616082071478,8.621529622462264
72409,44829518B73084759902551,TGO,Savanes Region,0.0,0.0,,,0.46064988369712745,10.586096825311149
72409,11314189B13023113934095,BEN,Donga,0.0,0.0,,,1.7988967455487161,9.368248556873747
73226,69750345B32458819110859,GHA,Northern Region,1.0,1.0,,,-0.28354013124711924,9.454686104491254
89469,69750345B32458819110859,GHA,Northern Region,1.0,1.0,50437412.57,50437412.57,-0.28354013124711924,9.454686104491254
43756,44829518B37847489557890,TGO,Kara Region,0.98,0.98,77248659.78,39598003.98,0.8794228272735831,9.594902903668645
43756,44829518B22237151485853,TGO,Centrale Region,0.02,0.02,1947348.18,39598003.98,1.068616082071478,8.621529622462264
64975,44829518B37847489557890,TGO,Kara Region,1.0,1.0,662805.01,662805.01,0.8794228272735831,9.594902903668645
67948,44829518B37847489557890,TGO,Kara Region,1.0,1.0,55243604.82,55243604.82,0.8794228272735831,9.594902903668645
73544,44829518B37847489557890,TGO,Kara Region,1.0,1.0,,,0.8794228272735831,9.594902903668645
87088,44829518B37847489557890,TGO,Kara Region,1.0,1.0,,,0.8794228272735831,9.594902903668645
88122,44829518B37847489557890,TGO,Kara Region,1.0,1.0,,,0.8794228272735831,9.594902903668645
1255,33880854B50677770066764,NAM,Khomas,1.0,1.0,12984935.87,12984935.87,17.174098542755722,-22.892447602592807
25491,33880854B50677770066764,NAM,Khomas,1.0,1.0,95126.54,95126.54,17.174098542755722,-22.892447602592807
30389,33880854B50677770066764,NAM,Khomas,1.0,1.0,71530.88,71530.88,17.174098542755722,-22.892447602592807
31053,33880854B50677770066764,NAM,Khomas,1.0,1.0,,,17.174098542755722,-22.892447602592807
31054,33880854B50677770066764,NAM,Khomas,1.0,1.0,,,17.174098542755722,-22.892447602592807
35691,33880854B50677770066764,NAM,Khomas,1.0,1.0,,,17.174098542755722,-22.892447602592807
35692,33880854B50677770066764,NAM,Khomas,1.0,1.0,,,17.174098542755722,-22.892447602592807
35693,33880854B50677770066764,NAM,Khomas,1.0,1.0,,,17.174098542755722,-22.892447602592807
41119,33880854B50677770066764,NAM,Khomas,1.0,1.0,18834717.92,18834717.92,17.174098542755722,-22.892447602592807
60979,33880854B50677770066764,NAM,Khomas,1.0,1.0,34105728.21,34105728.21,17.174098542755722,-22.892447602592807
61299,33880854B50677770066764,NAM,Khomas,1.0,1.0,13089337.97,13089337.97,17.174098542755722,-22.892447602592807
