id,shapeID,shapeGroup,shapeName,intersection_ratio,even_split_ratio,intersection_ratio_commitment_value,even_split_ratio_commitment_value,centroid_longitude,centroid_latitude
41553,62588387B62702599090886,LBR,Greater Monrovia,1.0,1.0,,,-10.718367089997235,6.317830950054203
45030,62588387B62702599090886,LBR,Greater Monrovia,1.0,1.0,45390904.49,45390904.49,-10.718367089997235,6.317830950054203
52273,62588387B62702599090886,LBR,Greater Monrovia,1.0,1.0,,,-10.718367089997235,6.317830950054203
52404,62588387B62702599090886,LBR,Greater Monrovia,1.0,1.0,49754.99,49754.99,-10.718367089997235,6.317830950054203
52416,62588387B62702599090886,LBR,Greater Monrovia,0.85,0.5,1201592.6,710785.61,-10.718367089997235,6.317830950054203
52416,62588387B59975354142856,LBR,Mambah Kaba,0.03,0.5,49320.71,710785.61,-10.502283715709703,6.262578952715742
53253,62588387B62702599090886,LBR,Greater Monrovia,1.0,1.0,20304657.94,20304657.94,-10.718367089997235,6.317830950054203
55714,62588387B62702599090886,LBR,Greater Monrovia,1.0,1.0,,,-10.718367089997235,6.317830950054203
55955,62588387B62702599090886,LBR,Greater Monrovia,1.0,1.0,,,-10.718367089997235,6.317830950054203
56011,62588387B62702599090886,LBR,Greater Monrovia,1.0,1.0,14477354.85,14477354.85,-10.718367089997235,6.317830950054203
56549,62588387B62702599090886,LBR,Greater Monrovia,1.0,1.0,,,-10.718367089997235,6.317830950054203
60644,62588387B62702599090886,LBR,Greater Monrovia,1.0,1.0,,,-10.718367089997235,6.317830950054203
60646,62588387B62702599090886,LBR,Greater Monrovia,1.0,1.0,,,-10.718367089997235,6.317830950054203
72790,62588387B62702599090886,LBR,Greater Monrovia,1.0,1.0,,,-10.718367089997235,6.317830950054203
85142,62588387B62702599090886,LBR,Greater Monrovia,1.0,1.0,,,-10.718367089997235,6.317830950054203
87840,62588387B62702599090886,LBR,Greater Monrovia,1.0,1.0,,,-10.718367089997235,6.317830950054203
87905,62588387B62702599090886,LBR,Greater Monrovia,0.97,1.0,,,-10.718367089997235,6.317830950054203
87940,62588387B62702599090886,LBR,Greater Monrovia,0.97,1.0,,,-10.718367089997235,6.317830950054203
88098,62588387B62702599090886,LBR,Greater Monrovia,1.0,1.0,,,-10.718367089997235,6.317830950054203
88134,62588387B62702599090886,LBR,Greater Monrovia,1.0,1.0,1123.56,1123.56,-10.718367089997235,6.317830950054203
88372,62588387B62702599090886,LBR,Greater Monrovia,1.0,1.0,,,-10.718367089997235,6.317830950054203
88376,62588387B62702599090886,LBR,Greater Monrovia,1.0,1.0,,,-10.718367089997235,6.317830950054203
88643,62588387B62702599090886,LBR,Greater Monrovia,1.0,1.0,,,-10.718367089997235,6.317830950054203
88652,62588387B62702599090886,LBR,Greater Monrovia,1.0,1.0,38759.69,38759.69,-10.718367089997235,6.317830950054203
95889,62588387B62702599090886,LBR,Greater Monrovia,0.61,1.0,,,-10.718367089997235,6.317830950054203
97173,62588387B62702599090886,LBR,Greater Monrovia,1.0,1.0,38759.69,38759.69,-10.718367089997235,6.317830950054203
97591,62588387B62702599090886,LBR,Greater Monrovia,1.0,1.0,2768.4,2768.4,-10.718367089997235,6.317830950054203
97592,62588387B62702599090886,LBR,Greater Monrovia,1.0,1.0,,,-10.718367089997235,6.317830950054203
19632,62588387B62702599090886,LBR,Greater Monrovia,0.2,1.0,,,-10.718367089997235,6.317830950054203
88320,62588387B62702599090886,LBR,Greater Monrovia,0.18,1.0,,,-10.718367089997235,6.317830950054203
1595,2480657B91188187265148,GHA,Asokwa  Municipal,1.0,1.0,3499236.86,3499236.86,-1.585510350457332,6.646276473160248
41899,62588387B99058243343156,LBR,Fuamah,0.23,0.5,,,-10.284258133279229,6.9432207237690795
41899,62588387B63407074353739,LBR,Kakata,0.77,0.5,,,-10.256973526983275,6.677664516359955
56031,62588387B99058243343156,LBR,Fuamah,1.0,1.0,,,-10.284258133279229,6.9432207237690795
1597,62588387B63407074353739,LBR,Kakata,0.95,0.5,,,-10.256973526983275,6.677664516359955
1597,62588387B82841165757499,LBR,Salala,0.04,0.5,,,-9.980611259437012,6.777975040859582
1799,62588387B63407074353739,LBR,Kakata,1.0,1.0,,,-10.256973526983275,6.677664516359955
1608,50182788B18539004609148,SEN,Dakar,0.09,0.09,6648105.24,6951101.76,-17.460572578173892,14.724225096484608
1608,50182788B22549322426328,SEN,Diourbel,0.17,0.09,12895740.16,6951101.76,-16.217656409262776,14.76810943775829
1608,50182788B55839740763416,SEN,Fatick,0.08,0.09,6188374.87,6951101.76,-16.486905161592528,14.321711768440027
1608,50182788B15645681951695,SEN,Kaolack,0.09,0.09,6953428.93,6951101.76,-16.066998654900452,14.067356933463278
1608,50182788B77977720497228,SEN,Kolda,0.07,0.09,5338634.79,6951101.76,-14.65612546143625,12.853340564364085
1608,50182788B22933374767599,SEN,Louga,0.11,0.09,8779914.63,6951101.76,-16.00164926885129,15.741524307452888
1608,50182788B95113260184043,SEN,Matam,0.05,0.09,4003172.47,6951101.76,-13.627447054883557,15.726390531436873
1608,50182788B56533800648606,SEN,Mbour,0.1,0.09,7581386.29,6951101.76,-16.830150070099396,14.459453764828968
1608,50182788B94115130730188,SEN,Saint Louis,0.07,0.09,5062216.62,6951101.76,-16.36515832620493,15.959922308347084
1608,50182788B74600736318601,SEN,Tambacounda,0.07,0.09,5498867.64,6951101.76,-13.47399636619297,13.489024861590496
1608,50182788B19119296887329,SEN,Ziguinchor,0.1,0.09,7512277.75,6951101.76,-16.21690122455469,12.51586898424656
1702,50182788B18539004609148,SEN,Dakar,1.0,1.0,59513016.25,59513016.25,-17.460572578173892,14.724225096484608
1939,50182788B18539004609148,SEN,Dakar,1.0,1.0,42579330.19,42579330.19,-17.460572578173892,14.724225096484608
31282,50182788B18539004609148,SEN,Dakar,1.0,1.0,3358809.19,3358809.19,-17.460572578173892,14.724225096484608
58373,50182788B18539004609148,SEN,Dakar,1.0,1.0,49434864.81,49434864.81,-17.460572578173892,14.724225096484608
59411,50182788B18539004609148,SEN,Dakar,1.0,1.0,,,-17.460572578173892,14.724225096484608
59412,50182788B18539004609148,SEN,Dakar,1.0,1.0,,,-17.460572578173892,14.724225096484608
66702,50182788B18539004609148,SEN,Dakar,1.0,1.0,,,-17.460572578173892,14.724225096484608
73118,50182788B18539004609148,SEN,Dakar,1.0,1.0,913305.18,913305.18,-17.460572578173892,14.724225096484608
73132,50182788B18539004609148,SEN,Dakar,1.0,1.0,,,-17.460572578173892,14.724225096484608
73436,50182788B18539004609148,SEN,Dakar,1.0,1.0,,,-17.460572578173892,14.724225096484608
73448,50182788B18539004609148,SEN,Dakar,1.0,1.0,138590.23,138590.23,-17.460572578173892,14.724225096484608
86108,50182788B18539004609148,SEN,Dakar,1.0,1.0,1929.66,1929.66,-17.460572578173892,14.724225096484608
86113,50182788B18539004609148,SEN,Dakar,1.0,1.0,82975.26,82975.26,-17.460572578173892,14.724225096484608
86538,50182788B18539004609148,SEN,Dakar,1.0,1.0,533089.21,533089.21,-17.460572578173892,14.724225096484608
89478,50182788B18539004609148,SEN,Dakar,0.04,0.09,2017729.99,4494078.62,-17.460572578173892,14.724225096484608
89478,50182788B22549322426328,SEN,Diourbel,0.14,0.09,7055987.5,4494078.62,-16.217656409262776,14.76810943775829
89478,50182788B55839740763416,SEN,Fatick,0.07,0.09,3386009.27,4494078.62,-16.486905161592528,14.321711768440027
89478,50182788B15645681951695,SEN,Kaolack,0.08,0.09,3804613.54,4494078.62,-16.066998654900452,14.067356933463278
89478,50182788B77977720497228,SEN,Kolda,0.06,0.09,2921068.5,4494078.62,-14.65612546143625,12.853340564364085
89478,50182788B22933374767599,SEN,Louga,0.1,0.09,4803986.99,4494078.62,-16.00164926885129,15.741524307452888
89478,50182788B95113260184043,SEN,Matam,0.04,0.09,2190361.67,4494078.62,-13.627447054883557,15.726390531436873
89478,50182788B56533800648606,SEN,Mbour,0.27,0.09,13366150.61,4494078.62,-16.830150070099396,14.459453764828968
89478,50182788B94115130730188,SEN,Saint Louis,0.06,0.09,2769824.51,4494078.62,-16.36515832620493,15.959922308347084
89478,50182788B74600736318601,SEN,Tambacounda,0.06,0.09,3008740.94,4494078.62,-13.47399636619297,13.489024861590496
89478,50182788B19119296887329,SEN,Ziguinchor,0.08,0.09,4110391.29,4494078.62,-16.21690122455469,12.51586898424656
47031,50182788B22549322426328,SEN,Diourbel,0.23,0.25,181734714.58,193797056.17,-16.217656409262776,14.76810943775829
47031,50182788B75300917140294,SEN,Bambey,0.3,0.25,230688571.1,193797056.17,-16.48395382417267,14.802763007249856
47031,50182788B63857747785645,SEN,Mbacke,0.13,0.25,100527218.34,193797056.17,-15.832894901017063,14.772563486960765
47031,50182788B65872214095625,SEN,Thies,0.34,0.25,262237720.64,193797056.17,-16.869715207538665,14.745696018476224
53182,50182788B55839740763416,SEN,Fatick,0.38,0.5,31608244.17,41684957.36,-16.486905161592528,14.321711768440027
53182,50182788B85341589150678,SEN,Foundiougne,0.62,0.5,51761670.54,41684957.36,-16.41656745006044,13.854494553400729
58273,50182788B55839740763416,SEN,Fatick,0.49,0.25,303621326.05,154990443.98,-16.486905161592528,14.321711768440027
58273,50182788B15645681951695,SEN,Kaolack,0.18,0.25,112175490.01,154990443.98,-16.066998654900452,14.067356933463278
58273,50182788B56533800648606,SEN,Mbour,0.23,0.25,143649978.97,154990443.98,-16.830150070099396,14.459453764828968
58273,50182788B97054679922117,SEN,Guinguineo,0.1,0.25,60514980.87,154990443.98,-15.916888144667649,14.283741061602395
86111,50182788B55839740763416,SEN,Fatick,1.0,1.0,,,-16.486905161592528,14.321711768440027
92566,50182788B55839740763416,SEN,Fatick,0.1,0.12,356792.9,449425.84,-16.486905161592528,14.321711768440027
92566,50182788B77977720497228,SEN,Kolda,0.09,0.12,307800.84,449425.84,-14.65612546143625,12.853340564364085
92566,50182788B22933374767599,SEN,Louga,0.14,0.12,506209.03,449425.84,-16.00164926885129,15.741524307452888
92566,50182788B95113260184043,SEN,Matam,0.06,0.12,230804.3,449425.84,-13.627447054883557,15.726390531436873
92566,50182788B56533800648606,SEN,Mbour,0.39,0.12,1408427.23,449425.84,-16.830150070099396,14.459453764828968
92566,50182788B94115130730188,SEN,Saint Louis,0.08,0.12,291863.86,449425.84,-16.36515832620493,15.959922308347084
92566,50182788B74600736318601,SEN,Tambacounda,0.09,0.12,317039.12,449425.84,-13.47399636619297,13.489024861590496
92566,50182788B8601261498481,SEN,Pikine,0.05,0.12,176469.48,449425.84,-17.342742890667754,14.767774601144271
58272,50182788B56533800648606,SEN,Mbour,0.62,0.33,276323452.65,149679583.98,-16.830150070099396,14.459453764828968
58272,50182788B16861669195445,SEN,Rufisque,0.06,0.33,26369314.13,149679583.98,-17.20526056749193,14.759490818071614
58272,50182788B65872214095625,SEN,Thies,0.33,0.33,146345985.17,149679583.98,-16.869715207538665,14.745696018476224
58409,50182788B56533800648606,SEN,Mbour,0.72,0.5,42230350.43,29353088.95,-16.830150070099396,14.459453764828968
58409,50182788B65872214095625,SEN,Thies,0.28,0.5,16475827.47,29353088.95,-16.869715207538665,14.745696018476224
1615,50182788B8601261498481,SEN,Pikine,1.0,1.0,,,-17.342742890667754,14.767774601144271
34838,50182788B8601261498481,SEN,Pikine,1.0,1.0,,,-17.342742890667754,14.767774601144271
35811,50182788B8601261498481,SEN,Pikine,1.0,1.0,,,-17.342742890667754,14.767774601144271
35812,50182788B8601261498481,SEN,Pikine,1.0,1.0,,,-17.342742890667754,14.767774601144271
35813,50182788B8601261498481,SEN,Pikine,1.0,1.0,,,-17.342742890667754,14.767774601144271
41527,50182788B8601261498481,SEN,Pikine,1.0,1.0,33212.86,33212.86,-17.342742890667754,14.767774601144271
53279,50182788B8601261498481,SEN,Pikine,1.0,1.0,13026747.34,13026747.34,-17.342742890667754,14.767774601144271
53280,50182788B8601261498481,SEN,Pikine,1.0,1.0,39080242.02,39080242.02,-17.342742890667754,14.767774601144271
72661,50182788B8601261498481,SEN,Pikine,1.0,1.0,273991.56,273991.56,-17.342742890667754,14.767774601144271
72662,50182788B8601261498481,SEN,Pikine,1.0,1.0,,,-17.342742890667754,14.767774601144271
73513,50182788B8601261498481,SEN,Pikine,1.0,1.0,,,-17.342742890667754,14.767774601144271
73514,50182788B8601261498481,SEN,Pikine,1.0,1.0,,,-17.342742890667754,14.767774601144271
85165,50182788B8601261498481,SEN,Pikine,1.0,1.0,91594.79,91594.79,-17.342742890667754,14.767774601144271
86620,50182788B8601261498481,SEN,Pikine,1.0,1.0,,,-17.342742890667754,14.767774601144271
86704,50182788B8601261498481,SEN,Pikine,1.0,1.0,103735.09,103735.09,-17.342742890667754,14.767774601144271
88638,50182788B8601261498481,SEN,Pikine,1.0,1.0,,,-17.342742890667754,14.767774601144271
1620,62588387B86192689871255,LBR,Commonwealth 1,1.0,1.0,44296490.06,44296490.06,-10.66842719006142,6.383090351460891
1653,62588387B13478865264863,LBR,Suakoko,1.0,1.0,9147515.53,9147515.53,-9.595447627382839,7.073714689919105
1731,62588387B13478865264863,LBR,Suakoko,1.0,1.0,5849453.13,5849453.13,-9.595447627382839,7.073714689919105
18590,62588387B13478865264863,LBR,Suakoko,1.0,1.0,,,-9.595447627382839,7.073714689919105
1662,62588387B10332133917800,LBR,Jorquelleh,1.0,1.0,54885.09,54885.09,-9.427931676427017,6.919769149187989
1673,62588387B53345215693508,LBR,Doe,1.0,1.0,15245859.22,15245859.22,-8.8197039620556,6.586738006107103
1724,62588387B53345215693508,LBR,Doe,1.0,1.0,2057480.17,2057480.17,-8.8197039620556,6.586738006107103
1792,62588387B53345215693508,LBR,Doe,1.0,1.0,,,-8.8197039620556,6.586738006107103
30352,62588387B53345215693508,LBR,Doe,1.0,1.0,1761185.34,1761185.34,-8.8197039620556,6.586738006107103
1734,2480657B12570528382412,GHA,Ablekuma West Municipal,1.0,1.0,5646204.8,5646204.8,-0.2538110503985354,5.535174599580346
1745,2480657B12570528382412,GHA,Ablekuma West Municipal,1.0,1.0,,,-0.2538110503985354,5.535174599580346
1750,2480657B12570528382412,GHA,Ablekuma West Municipal,1.0,1.0,509747.46,509747.46,-0.2538110503985354,5.535174599580346
1864,2480657B12570528382412,GHA,Ablekuma West Municipal,1.0,1.0,424626.39,424626.39,-0.2538110503985354,5.535174599580346
1912,2480657B12570528382412,GHA,Ablekuma West Municipal,1.0,1.0,671398.49,671398.49,-0.2538110503985354,5.535174599580346
32345,2480657B12570528382412,GHA,Ablekuma West Municipal,1.0,1.0,165517.22,165517.22,-0.2538110503985354,5.535174599580346
35008,2480657B12570528382412,GHA,Ablekuma West Municipal,1.0,1.0,,,-0.2538110503985354,5.535174599580346
35239,2480657B12570528382412,GHA,Ablekuma West Municipal,1.0,1.0,,,-0.2538110503985354,5.535174599580346
35241,2480657B12570528382412,GHA,Ablekuma West Municipal,1.0,1.0,352237.07,352237.07,-0.2538110503985354,5.535174599580346
35242,2480657B12570528382412,GHA,Ablekuma West Municipal,1.0,1.0,,,-0.2538110503985354,5.535174599580346
57991,2480657B12570528382412,GHA,Ablekuma West Municipal,1.0,1.0,,,-0.2538110503985354,5.535174599580346
58088,2480657B12570528382412,GHA,Ablekuma West Municipal,1.0,1.0,73383.9,73383.9,-0.2538110503985354,5.535174599580346
66986,2480657B12570528382412,GHA,Ablekuma West Municipal,1.0,1.0,7778693.67,7778693.67,-0.2538110503985354,5.535174599580346
2102,2480657B94892111901595,GHA,Ledzokuku Municipal,1.0,1.0,10934633.15,10934633.15,-0.11758504383153684,5.602470178979696
57981,2480657B94892111901595,GHA,Ledzokuku Municipal,1.0,1.0,141889.23,141889.23,-0.11758504383153684,5.602470178979696
57992,2480657B94892111901595,GHA,Ledzokuku Municipal,1.0,1.0,,,-0.11758504383153684,5.602470178979696
60114,2480657B94892111901595,GHA,Ledzokuku Municipal,1.0,1.0,1458958.24,1458958.24,-0.11758504383153684,5.602470178979696
72703,2480657B94892111901595,GHA,Ledzokuku Municipal,1.0,1.0,,,-0.11758504383153684,5.602470178979696
72704,2480657B94892111901595,GHA,Ledzokuku Municipal,1.0,1.0,,,-0.11758504383153684,5.602470178979696
85700,2480657B94892111901595,GHA,Ledzokuku Municipal,1.0,1.0,,,-0.11758504383153684,5.602470178979696
85701,2480657B94892111901595,GHA,Ledzokuku Municipal,1.0,1.0,147421.63,147421.63,-0.11758504383153684,5.602470178979696
34571,2480657B88791559733000,GHA,La Dade-kotopon,1.0,1.0,3249291.37,3249291.37,-0.15914604865486615,5.586872529169851
92052,2480657B88791559733000,GHA,La Dade-kotopon,1.0,1.0,13619.96,13619.96,-0.15914604865486615,5.586872529169851
92082,2480657B88791559733000,GHA,La Dade-kotopon,1.0,1.0,3797.25,3797.25,-0.15914604865486615,5.586872529169851
60153,2480657B96936068561499,GHA,Ga Central Municipal,1.0,1.0,,,-0.30828447734365977,5.61652918128506
92033,2480657B23952932171735,GHA,Ablekuma North Municipal,1.0,1.0,4690.72,4690.72,-0.24836814019266745,5.581349530469383
86575,2480657B11720749290533,GHA,Accra Metropolis,1.0,1.0,196623807.15,196623807.15,-0.21139205319636672,5.546448716837994
92295,2480657B11720749290533,GHA,Accra Metropolis,1.0,1.0,60495336.88,60495336.88,-0.21139205319636672,5.546448716837994
1756,50182788B16861669195445,SEN,Rufisque,1.0,1.0,,,-17.20526056749193,14.759490818071614
41896,50182788B16861669195445,SEN,Rufisque,0.95,0.5,1584856.85,832053.15,-17.20526056749193,14.759490818071614
41896,50182788B66510054428140,SEN,Podor,0.05,0.5,79249.46,832053.15,-14.605367195070823,16.19665659256192
53281,50182788B16861669195445,SEN,Rufisque,1.0,1.0,13064999.08,13064999.08,-17.20526056749193,14.759490818071614
58274,50182788B16861669195445,SEN,Rufisque,1.0,1.0,6255024.66,6255024.66,-17.20526056749193,14.759490818071614
66703,50182788B16861669195445,SEN,Rufisque,1.0,1.0,,,-17.20526056749193,14.759490818071614
73114,50182788B16861669195445,SEN,Rufisque,1.0,1.0,173022026.85,173022026.85,-17.20526056749193,14.759490818071614
86402,50182788B16861669195445,SEN,Rufisque,1.0,1.0,,,-17.20526056749193,14.759490818071614
86537,50182788B16861669195445,SEN,Rufisque,1.0,1.0,,,-17.20526056749193,14.759490818071614
87585,50182788B16861669195445,SEN,Rufisque,0.95,0.5,,,-17.20526056749193,14.759490818071614
87585,50182788B66510054428140,SEN,Podor,0.05,0.5,,,-14.605367195070823,16.19665659256192
97862,50182788B16861669195445,SEN,Rufisque,1.0,1.0,164844810.63,164844810.63,-17.20526056749193,14.759490818071614
1846,96644757B54306876372793,MAR,Chefchaouen Province,0.23,0.33,3474952.46,5032920.88,-5.0052882220017105,35.083833312583394
1846,96644757B99920267922653,MAR,Al Hoceima Province,0.21,0.33,3155436.26,5032920.88,-4.25240953491046,34.95437049998233
1846,96644757B64717664824106,MAR,Province d'Ifrane ⵜⴰⵙⴳⴰ ⵏ ⵉⴼⵔⴰⵏ إقليم إفران,0.55,0.33,8349014.24,5032920.88,-5.198248130138238,33.337748174877746
1857,96644757B99920267922653,MAR,Al Hoceima Province,0.96,1.0,,,-4.25240953491046,34.95437049998233
1863,96644757B53703826618026,MAR,Taroudant Province,0.18,0.17,8142862.13,7594818.34,-8.423642824332536,30.455686491897126
1863,96644757B89687162507810,MAR,Préfecture de M'diq-Fnideq عمالة المضيق الفنيدق,0.19,0.17,8499388.38,7594818.34,-5.376166424238375,35.74066208572936
1863,96644757B34372354169334,MAR,Province de Benslimane إقليم بن سليمان,0.19,0.17,8458487.92,7594818.34,-7.084547354452781,33.4794964218578
1863,96644757B30309850889145,MAR,Province de Sidi Bennour إقليم سيدي بنور,0.07,0.17,3333004.51,7594818.34,-8.486371982937602,32.616339377703646
1863,96644757B63064605054668,MAR,Province de Guercif إقليم جرسيف,0.17,0.17,7849859.89,7594818.34,-3.5132195348229778,34.17446958601843
1863,96644757B26045285741175,MAR,Berrechid Province,0.2,0.17,9087614.01,7594818.34,-7.694953357304802,33.24548228790311
56655,96644757B53703826618026,MAR,Taroudant Province,1.0,1.0,1430069.61,1430069.61,-8.423642824332536,30.455686491897126
2065,96644757B26045285741175,MAR,Berrechid Province,0.69,0.5,155385932.63,113148976.68,-7.694953357304802,33.24548228790311
2065,96644757B9799798831472,MAR,Settat Province,0.31,0.5,70912020.74,113148976.68,-7.4107594204471265,32.81562622641704
1886,39286606B27612515465928,RWA,Gasabo,1.0,1.0,15564729.99,15564729.99,30.142214694264144,-1.8914709467950601
1888,39286606B27612515465928,RWA,Gasabo,1.0,1.0,,,30.142214694264144,-1.8914709467950601
1984,39286606B27612515465928,RWA,Gasabo,1.0,1.0,2193614.19,2193614.19,30.142214694264144,-1.8914709467950601
31291,39286606B27612515465928,RWA,Gasabo,1.0,1.0,,,30.142214694264144,-1.8914709467950601
37473,39286606B27612515465928,RWA,Gasabo,1.0,1.0,29347712.64,29347712.64,30.142214694264144,-1.8914709467950601
52329,39286606B27612515465928,RWA,Gasabo,0.56,0.33,48911409.26,28905281.35,30.142214694264144,-1.8914709467950601
52329,39286606B56607574087647,RWA,Kicukiro,0.3,0.33,26396867.28,28905281.35,30.143754877033057,-2.0088684777413435
52329,39286606B91255837333217,RWA,Nyarugenge,0.13,0.33,11407567.49,28905281.35,30.028868384571545,-1.9920148968394071
56829,39286606B27612515465928,RWA,Gasabo,0.81,0.5,10738834.57,6642571.39,30.142214694264144,-1.8914709467950601
56829,39286606B56607574087647,RWA,Kicukiro,0.19,0.5,2546308.21,6642571.39,30.143754877033057,-2.0088684777413435
56915,39286606B27612515465928,RWA,Gasabo,1.0,1.0,,,30.142214694264144,-1.8914709467950601
57285,39286606B27612515465928,RWA,Gasabo,0.26,0.33,12886364.24,16362001.54,30.142214694264144,-1.8914709467950601
57285,39286606B56607574087647,RWA,Kicukiro,0.36,0.33,17529877.3,16362001.54,30.143754877033057,-2.0088684777413435
57285,39286606B91255837333217,RWA,Nyarugenge,0.38,0.33,18669763.08,16362001.54,30.028868384571545,-1.9920148968394071
57524,39286606B27612515465928,RWA,Gasabo,1.0,1.0,,,30.142214694264144,-1.8914709467950601
57698,39286606B27612515465928,RWA,Gasabo,1.0,1.0,,,30.142214694264144,-1.8914709467950601
69409,39286606B27612515465928,RWA,Gasabo,1.0,1.0,,,30.142214694264144,-1.8914709467950601
69422,39286606B27612515465928,RWA,Gasabo,1.0,1.0,,,30.142214694264144,-1.8914709467950601
70505,39286606B27612515465928,RWA,Gasabo,1.0,1.0,,,30.142214694264144,-1.8914709467950601
70524,39286606B27612515465928,RWA,Gasabo,1.0,1.0,,,30.142214694264144,-1.8914709467950601
88211,39286606B27612515465928,RWA,Gasabo,1.0,1.0,,,30.142214694264144,-1.8914709467950601
96549,39286606B27612515465928,RWA,Gasabo,1.0,1.0,,,30.142214694264144,-1.8914709467950601
96612,39286606B27612515465928,RWA,Gasabo,1.0,1.0,52890.52,52890.52,30.142214694264144,-1.8914709467950601
1902,59680162B18488232241930,NGA,Awka North,0.99,1.0,29565.36,29771.91,7.060506679353359,6.339993788495754
31307,59680162B18488232241930,NGA,Awka North,1.0,1.0,,,7.060506679353359,6.339993788495754
87063,59680162B18488232241930,NGA,Awka North,1.0,1.0,14634.03,14634.03,7.060506679353359,6.339993788495754
1910,72390352B88201413510937,TZA,Mjini,1.0,1.0,6608844.21,6608844.21,39.20959097823391,-6.166366342720338
1923,72390352B88201413510937,TZA,Mjini,1.0,1.0,61830.84,61830.84,39.20959097823391,-6.166366342720338
23220,72390352B88201413510937,TZA,Mjini,1.0,1.0,,,39.20959097823391,-6.166366342720338
31281,72390352B88201413510937,TZA,Mjini,1.0,1.0,,,39.20959097823391,-6.166366342720338
32674,72390352B88201413510937,TZA,Mjini,1.0,1.0,10553527.57,10553527.57,39.20959097823391,-6.166366342720338
32987,72390352B88201413510937,TZA,Mjini,1.0,1.0,,,39.20959097823391,-6.166366342720338
60196,72390352B88201413510937,TZA,Mjini,0.84,1.0,3300145.07,3927964.49,39.20959097823391,-6.166366342720338
60227,72390352B88201413510937,TZA,Mjini,1.0,1.0,,,39.20959097823391,-6.166366342720338
60309,72390352B88201413510937,TZA,Mjini,1.0,1.0,4945330.59,4945330.59,39.20959097823391,-6.166366342720338
60841,72390352B88201413510937,TZA,Mjini,1.0,1.0,,,39.20959097823391,-6.166366342720338
60842,72390352B88201413510937,TZA,Mjini,1.0,1.0,,,39.20959097823391,-6.166366342720338
88301,72390352B88201413510937,TZA,Mjini,1.0,1.0,,,39.20959097823391,-6.166366342720338
88302,72390352B88201413510937,TZA,Mjini,1.0,1.0,,,39.20959097823391,-6.166366342720338
88303,72390352B88201413510937,TZA,Mjini,1.0,1.0,,,39.20959097823391,-6.166366342720338
88309,72390352B88201413510937,TZA,Mjini,1.0,1.0,,,39.20959097823391,-6.166366342720338
88310,72390352B88201413510937,TZA,Mjini,1.0,1.0,,,39.20959097823391,-6.166366342720338
92842,72390352B88201413510937,TZA,Mjini,0.5,0.5,,,39.20959097823391,-6.166366342720338
92842,72390352B13842693360807,TZA,Mkoani,0.5,0.5,,,39.716005851024086,-5.374247738022927
92843,72390352B88201413510937,TZA,Mjini,0.5,0.5,25947.4,25947.4,39.20959097823391,-6.166366342720338
92843,72390352B13842693360807,TZA,Mkoani,0.5,0.5,25947.4,25947.4,39.716005851024086,-5.374247738022927
92848,72390352B88201413510937,TZA,Mjini,0.5,0.5,1998.0,1998.0,39.20959097823391,-6.166366342720338
92848,72390352B13842693360807,TZA,Mkoani,0.5,0.5,1998.0,1998.0,39.716005851024086,-5.374247738022927
85650,2480657B66464396810782,GHA,Shai Osudoku,0.99,1.0,,,0.12868772620309246,5.962523191104732
92599,2480657B66464396810782,GHA,Shai Osudoku,0.31,0.12,85564601.49,34007686.72,0.12868772620309246,5.962523191104732
92599,2480657B63581433334614,GHA,Kpone Katamanso,0.08,0.12,20407934.01,34007686.72,-0.059478624897785486,5.756825573200988
92599,2480657B34044169329977,GHA,Tema Metropolitan,0.05,0.12,12568500.82,34007686.72,-0.011261570789577695,5.648235417866577
92599,2480657B54302337253194,GHA,Lower Manya,0.13,0.12,35260039.48,34007686.72,0.007567796756489645,6.190917612965054
92599,2480657B81968156308620,GHA,Ningo/prampram,0.11,0.12,29714656.03,34007686.72,0.17147606373011173,5.812973544692529
92599,2480657B35012095074914,GHA,North Tongu,0.02,0.12,6260721.87,34007686.72,0.31120745638792424,6.170086902979583
92599,2480657B63323125119927,GHA,Yilo Krobo,0.06,0.12,16789827.34,34007686.72,-0.15126129721635798,6.170036653131317
92599,2480657B37277876999120,GHA,Asuogyaman,0.24,0.12,65495212.72,34007686.72,0.09182144325533163,6.39278955381338
85725,2480657B85535261310615,GHA,Ashaiman Municipal,1.0,1.0,,,-0.03447347525702895,5.701166112032871
86406,2480657B63581433334614,GHA,Kpone Katamanso,1.0,1.0,,,-0.059478624897785486,5.756825573200988
91815,2480657B63581433334614,GHA,Kpone Katamanso,1.0,1.0,884259834.73,884259834.73,-0.059478624897785486,5.756825573200988
59302,2480657B34044169329977,GHA,Tema Metropolitan,0.07,1.0,20199074.74,272765841.43,-0.011261570789577695,5.648235417866577
73212,2480657B34044169329977,GHA,Tema Metropolitan,0.07,1.0,12617863.57,170390090.56,-0.011261570789577695,5.648235417866577
85714,2480657B34044169329977,GHA,Tema Metropolitan,1.0,1.0,16347.75,16347.75,-0.011261570789577695,5.648235417866577
2010,39286606B51470133526692,RWA,Rwamagana,0.99,1.0,,,30.354735643548153,-1.9754914528596923
88216,39286606B51470133526692,RWA,Rwamagana,0.99,1.0,,,30.354735643548153,-1.9754914528596923
2016,39286606B28964371534134,RWA,Ngoma,1.0,1.0,,,30.457242296169845,-2.1828885583049664
24282,39286606B28964371534134,RWA,Ngoma,1.0,1.0,,,30.457242296169845,-2.1828885583049664
