tuff_id,clean_link,osm_type,osm_id,unique_id
40431,https://www.openstreetmap.org/way/917376389,way,917376389,1829
40431,https://www.openstreetmap.org/way/917376390,way,917376390,1830
40431,https://www.openstreetmap.org/way/772872322,way,772872322,1831
35756,https://www.openstreetmap.org/relation/12306335,relation,12306335,1832
64721,https://www.openstreetmap.org/way/183426330,way,183426330,1833
64721,https://www.openstreetmap.org/relation/1440980,relation,1440980,1834
64725,https://www.openstreetmap.org/way/257416661,way,257416661,1835
64754,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=21.6475%2C101.9048%3B22.4790%2C101.7152,directions,,1836
85309,https://www.openstreetmap.org/way/13866155,way,13866155,1837
63757,https://www.openstreetmap.org/way/871807248,way,871807248,1838
64810,https://www.openstreetmap.org/way/275005054,way,275005054,1839
64810,https://www.openstreetmap.org/way/333840931,way,333840931,1840
41005,https://www.openstreetmap.org/way/478104407,way,478104407,1841
31118,https://www.openstreetmap.org/way/282276676,way,282276676,1842
1792,https://www.openstreetmap.org/way/637943079,way,637943079,1843
1805,https://www.openstreetmap.org/way/94957267,way,94957267,1844
18590,https://www.openstreetmap.org/way/272602735,way,272602735,1845
1791,https://www.openstreetmap.org/node/5288228378,node,5288228378,1846
24920,https://www.openstreetmap.org/way/297401059,way,297401059,1847
24920,https://www.openstreetmap.org/relation/4566115,relation,4566115,1848
23346,https://www.openstreetmap.org/way/298106806,way,298106806,1849
23346,https://www.openstreetmap.org/way/222939423,way,222939423,1850
17983,https://www.openstreetmap.org/way/235375477,way,235375477,1851
17994,https://www.openstreetmap.org/way/297158580,way,297158580,1852
30048,https://www.openstreetmap.org/node/6765701287,node,6765701287,1853
30048,https://www.openstreetmap.org/relation/12359795,relation,12359795,1854
58117,https://www.openstreetmap.org/node/2405514004,node,2405514004,1855
828,https://www.openstreetmap.org/way/624648528,way,624648528,1856
35440,https://www.openstreetmap.org/way/313406831,way,313406831,1857
30653,https://www.openstreetmap.org/way/348022312,way,348022312,1858
73242,https://www.openstreetmap.org/way/313406831,way,313406831,1859
73245,https://www.openstreetmap.org/node/5889455346,node,5889455346,1860
59704,https://www.openstreetmap.org/way/94884036,way,94884036,1861
34154,https://www.openstreetmap.org/way/428036267,way,428036267,1862
18750,https://www.openstreetmap.org/way/428036267,way,428036267,1863
32587,https://www.openstreetmap.org/way/428023202,way,428023202,1864
63904,https://www.openstreetmap.org/way/551283612,way,551283612,1865
72304,https://www.openstreetmap.org/way/80240453,way,80240453,1866
72304,https://www.openstreetmap.org/way/25483139,way,25483139,1867
2065,https://www.openstreetmap.org/way/487067599,way,487067599,1868
57908,https://www.openstreetmap.org/way/81244185,way,81244185,1869
1221,https://www.openstreetmap.org/node/1425359830,node,1425359830,1870
63841,https://www.openstreetmap.org/way/406039965,way,406039965,1871
63841,https://www.openstreetmap.org/node/4404576129,node,4404576129,1872
35766,https://www.openstreetmap.org/way/206336254,way,206336254,1873
41119,https://www.openstreetmap.org/way/372012629,way,372012629,1874
34420,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=27.6934%2C85.2817%3B27.6786%2C85.3491,directions,,1875
38755,https://www.openstreetmap.org/way/865899758,way,865899758,1876
58433,https://www.openstreetmap.org/way/312456503,way,312456503,1877
18148,https://www.openstreetmap.org/node/3767095968,node,3767095968,1878
18148,https://www.openstreetmap.org/node/6422626323,node,6422626323,1879
32756,https://www.openstreetmap.org/node/461966267,node,461966267,1880
32756,https://www.openstreetmap.org/way/254628735,way,254628735,1881
256,https://www.openstreetmap.org/node/469235313,node,469235313,1882
256,https://www.openstreetmap.org/node/5274014973,node,5274014973,1883
42922,https://www.openstreetmap.org/way/177490041,way,177490041,1884
39030,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=36.4221%2C74.8771%3B36.3013%2C74.7874,directions,,1885
53891,https://www.openstreetmap.org/way/245153797,way,245153797,1886
53891,https://www.openstreetmap.org/way/862158712,way,862158712,1887
53891,https://www.openstreetmap.org/way/893860894,way,893860894,1888
53891,https://www.openstreetmap.org/way/893861646,way,893861646,1889
53891,https://www.openstreetmap.org/way/893860892,way,893860892,1890
37023,https://www.openstreetmap.org/way/151736920,way,151736920,1891
37023,https://www.openstreetmap.org/way/681548018,way,681548018,1892
53541,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=35.4800%2C73.2641%3B35.4929%2C74.5918,directions,,1893
53541,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=27.8645%2C69.1116%3B27.9836%2C69.2894,directions,,1894
53541,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=27.9853%2C69.2913%3B28.0474%2C69.4124,directions,,1895
53541,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=28.0474%2C69.4124%3B28.0577%2C69.6837,directions,,1896
53541,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=26.4149%2C67.8619%3B27.1019%2C67.7365,directions,,1897
72395,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=36.4221%2C74.8771%3B36.3013%2C74.7874,directions,,1898
72711,https://www.openstreetmap.org/relation/9459916,relation,9459916,1899
39370,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=-5.5666%2C145.3453%3B-5.4947%2C145.4729”,directions,,1900
40426,https://www.openstreetmap.org/way/804861440,way,804861440,1901
63877,https://www.openstreetmap.org/way/794431227,way,794431227,1902
44244,https://www.openstreetmap.org/way/224839635,way,224839635,1903
64849,https://www.openstreetmap.org/node/994447407,node,994447407,1904
42549,https://www.openstreetmap.org/way/150680543,way,150680543,1905
42549,https://www.openstreetmap.org/way/174920694,way,174920694,1906
42549,https://www.openstreetmap.org/way/239947117,way,239947117,1907
42549,https://www.openstreetmap.org/way/174921447,way,174921447,1908
42549,https://www.openstreetmap.org/way/174931547,way,174931547,1909
42549,https://www.openstreetmap.org/way/174921482,way,174921482,1910
35407,https://www.openstreetmap.org/way/306316437,way,306316437,1911
35649,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=8.4355%2C-13.2185%3B8.3314%2C-13.0703,directions,,1912
53053,https://www.openstreetmap.org/way/675008335,way,675008335,1913
31283,https://www.openstreetmap.org/way/28548338,way,28548338,1914
22211,https://www.openstreetmap.org/node/3063549353,node,3063549353,1915
45520,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=5.9762%2C80.5183%3B6.0631%2C80.2676,directions,,1916
45520,https://www.openstreetmap.org/way/150782900,way,150782900,1917
45520,https://www.openstreetmap.org/way/150782906,way,150782906,1918
45520,https://www.openstreetmap.org/way/150782902,way,150782902,1919
45520,https://www.openstreetmap.org/way/320474272,way,320474272,1920
45520,https://www.openstreetmap.org/way/150783434,way,150783434,1921
46972,https://www.openstreetmap.org/relation/5351722,relation,5351722,1922
46972,https://www.openstreetmap.org/relation/5351720,relation,5351720,1923
47019,https://www.openstreetmap.org/way/646669136,way,646669136,1924
71645,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=9.6611%2C80.0842%3B8.9444%2C79.9571,directions,,1925
71647,https://www.openstreetmap.org/way/543022121,way,543022121,1926
71647,https://www.openstreetmap.org/way/545332713,way,545332713,1927
71647,https://www.openstreetmap.org/way/570596813,way,570596813,1928
71647,https://www.openstreetmap.org/way/199357900,way,199357900,1929
71647,https://www.openstreetmap.org/way/199462498,way,199462498,1930
71647,https://www.openstreetmap.org/way/539055369,way,539055369,1931
71647,https://www.openstreetmap.org/way/768749076,way,768749076,1932
71647,https://www.openstreetmap.org/way/759009376,way,759009376,1933
71647,https://www.openstreetmap.org/way/198423783,way,198423783,1934
71574,https://www.openstreetmap.org/way/434313296,way,434313296,1935
71574,https://www.openstreetmap.org/way/198138267,way,198138267,1936
33485,https://www.openstreetmap.org/way/419827607,way,419827607,1937
30423,https://www.openstreetmap.org/way/310497770,way,310497770,1938
30423,https://www.openstreetmap.org/node/90173492,node,90173492,1939
41087,https://www.openstreetmap.org/way/204061180,way,204061180,1940
43724,https://www.openstreetmap.org/way/242159365,way,242159365,1941
54361,https://www.openstreetmap.org/way/820102660,way,820102660,1942
72490,https://www.openstreetmap.org/way/674535353,way,674535353,1943
1931,https://www.openstreetmap.org/relation/1183489,relation,1183489,1944
64397,https://www.openstreetmap.org/relation/2087207,relation,2087207,1945
35492,https://www.openstreetmap.org/way/800758668,way,800758668,1946
35492,https://www.openstreetmap.org/way/228164855,way,228164855,1947
72415,https://www.openstreetmap.org/way/49699708,way,49699708,1948
64343,https://www.openstreetmap.org/way/696787047,way,696787047,1949
64185,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=-18.602%2C-173.982%3B-18.610%2C-173.937,directions,,1950
66362,https://www.openstreetmap.org/way/27830376,way,27830376,1951
44280,https://www.openstreetmap.org/way/386511746,way,386511746,1952
40128,https://www.openstreetmap.org/way/230156965,way,230156965,1953
53667,https://www.openstreetmap.org/way/229924899,way,229924899,1954
64067,https://www.openstreetmap.org/node/3058689638,node,3058689638,1955
35270,https://www.openstreetmap.org/way/925373605,way,925373605,1956
65148,https://www.openstreetmap.org/way/827889601,way,827889601,1957
65808,https://www.openstreetmap.org/way/630750796,way,630750796,1958
65899,https://www.openstreetmap.org/relation/11322122,relation,11322122,1959
38919,https://www.openstreetmap.org/way/210721031,way,210721031,1960
65254,https://www.openstreetmap.org/way/60795798,way,60795798,1961
73097,https://www.openstreetmap.org/relation/1183489,relation,1183489,1962
22055,https://www.openstreetmap.org/way/327675695,way,327675695,1963
22506,https://www.openstreetmap.org/way/366879850,way,366879850,1964
22506,https://www.openstreetmap.org/way/399300868,way,399300868,1965
22114,https://www.openstreetmap.org/way/658501824,way,658501824,1966
22271,https://www.openstreetmap.org/way/266151526,way,266151526,1967
22271,https://www.openstreetmap.org/relation/5936565,relation,5936565,1968
34627,https://www.openstreetmap.org/way/199999770,way,199999770,1969
523,https://www.openstreetmap.org/node/5438662075,node,5438662075,1970
31758,https://www.openstreetmap.org/way/399227616,way,399227616,1971
67304,https://www.openstreetmap.org/way/60131787,way,60131787,1972
73911,https://www.openstreetmap.org/way/663880514,way,663880514,1973
47101,https://www.openstreetmap.org/way/150637890,way,150637890,1974
63957,https://www.openstreetmap.org/way/191362907,way,191362907,1975
73796,https://www.openstreetmap.org/way/580149283,way,580149283,1976
85374,https://www.openstreetmap.org/way/60131787,way,60131787,1977
34217,https://www.openstreetmap.org/way/813396506,way,813396506,1978
42355,https://www.openstreetmap.org/way/467662202,way,467662202,1979
66982,https://www.openstreetmap.org/way/165587171,way,165587171,1980
66983,https://www.openstreetmap.org/way/25141415,way,25141415,1981
42220,https://www.openstreetmap.org/way/249258149,way,249258149,1982
42314,https://www.openstreetmap.org/way/168118478,way,168118478,1983
35661,https://www.openstreetmap.org/way/542157645,way,542157645,1984
35661,https://www.openstreetmap.org/way/264743876,way,264743876,1985
35661,https://www.openstreetmap.org/way/787464500,way,787464500,1986
35661,https://www.openstreetmap.org/way/787161785,way,787161785,1987
35661,https://www.openstreetmap.org/node/2304828846,node,2304828846,1988
59030,https://www.openstreetmap.org/node/6361361027,node,6361361027,1989
57118,https://www.openstreetmap.org/way/748670662,way,748670662,1990
35675,https://www.openstreetmap.org/way/194252475,way,194252475,1991
53160,https://www.openstreetmap.org/relation/4021584,relation,4021584,1992
32053,https://www.openstreetmap.org/way/265699485,way,265699485,1993
32249,https://www.openstreetmap.org/way/232302851,way,232302851,1994
33092,https://www.openstreetmap.org/way/172422177,way,172422177,1995
33092,https://www.openstreetmap.org/way/171206523,way,171206523,1996
33092,https://www.openstreetmap.org/way/386116627,way,386116627,1997
35582,https://www.openstreetmap.org/way/253366257,way,253366257,1998
35687,https://www.openstreetmap.org/way/255755623,way,255755623,1999
38722,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=11.81611%2C104.81010%3B11.89123%2C104.92277,directions,,2000
62454,https://www.openstreetmap.org/way/698842300,way,698842300,2001
62469,https://www.openstreetmap.org/way/444510025,way,444510025,2002
31819,https://www.openstreetmap.org/relation/2595993,relation,2595993,2003
31819,https://www.openstreetmap.org/node/7801589185,node,7801589185,2004
58695,https://www.openstreetmap.org/relation/2595993,relation,2595993,2005
974,https://www.openstreetmap.org/relation/12590036,relation,12590036,2006
974,https://www.openstreetmap.org/relation/12590035,relation,12590035,2007
974,https://www.openstreetmap.org/relation/12589977,relation,12589977,2008
36228,https://www.openstreetmap.org/node/2051909668,node,2051909668,2009
73346,https://www.openstreetmap.org/way/192308986,way,192308986,2010
420,https://www.openstreetmap.org/way/192308986,way,192308986,2011
35697,https://www.openstreetmap.org/way/144754191,way,144754191,2012
35697,https://www.openstreetmap.org/node/8011100645,node,8011100645,2013
30070,https://www.openstreetmap.org/node/4298585298,node,4298585298,2014
32011,https://www.openstreetmap.org/way/325722883,way,325722883,2015
58874,https://www.openstreetmap.org/relation/3377895,relation,3377895,2016
72687,https://www.openstreetmap.org/relation/3377895,relation,3377895,2017
63578,https://www.openstreetmap.org/way/931730588,way,931730588,2018
63951,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=42.2181%2C130.2725%3B42.5685%2C130.5228,directions,,2019
67768,https://www.openstreetmap.org/way/485636800,way,485636800,2020
63941,https://www.openstreetmap.org/way/688549216,way,688549216,2021
63943,https://www.openstreetmap.org/way/785249019,way,785249019,2022
36333,https://www.openstreetmap.org/way/703355986,way,703355986,2023
454,https://www.openstreetmap.org/way/703355986,way,703355986,2024
58848,https://www.openstreetmap.org/relation/7335461,relation,7335461,2025
58919,https://www.openstreetmap.org/way/424942624,way,424942624,2026
59984,https://www.openstreetmap.org/way/424942624,way,424942624,2027
60047,https://www.openstreetmap.org/node/4108341027,node,4108341027,2028
35431,https://www.openstreetmap.org/way/609630820,way,609630820,2029
35431,https://www.openstreetmap.org/way/265308137,way,265308137,2030
73371,https://www.openstreetmap.org/way/319422555,way,319422555,2031
73371,https://www.openstreetmap.org/way/319422553,way,319422553,2032
34447,https://www.openstreetmap.org/way/186396967,way,186396967,2033
34447,https://www.openstreetmap.org/way/407077376,way,407077376,2034
34447,https://www.openstreetmap.org/way/407077362,way,407077362,2035
69129,https://www.openstreetmap.org/way/311396457,way,311396457,2036
59016,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=9.03463%2C38.77740%3B9.03291%2C38.76337,directions,,2037
66699,https://www.openstreetmap.org/way/492016446,way,492016446,2038
66699,https://www.openstreetmap.org/relation/10126468,relation,10126468,2039
40003,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=-18.1068%2C177.5297%3B-18.0060%2C177.5391,directions,,2040
40003,https://www.openstreetmap.org/way/399955194,way,399955194,2041
40003,https://www.openstreetmap.org/way/399955195,way,399955195,2042
40003,https://www.openstreetmap.org/way/399955192,way,399955192,2043
49134,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=-16.7994%2C179.4793%3B-16.7346%2C179.6929,directions,,2044
49134,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=-17.5892%2C177.6846%3B-17.5477%2C177.6757,directions,,2045
49134,https://www.openstreetmap.org/way/98723434,way,98723434,2046
62719,https://www.openstreetmap.org/way/724679790,way,724679790,2047
62721,https://www.openstreetmap.org/way/66292328,way,66292328,2048
62721,https://www.openstreetmap.org/node/259294380,node,259294380,2049
62721,https://www.openstreetmap.org/way/32721651,way,32721651,2050
684,https://www.openstreetmap.org/way/446008523,way,446008523,2051
60753,https://www.openstreetmap.org/way/654814491,way,654814491,2052
67712,https://www.openstreetmap.org/way/34992432,way,34992432,2053
53777,https://www.openstreetmap.org/way/203011165,way,203011165,2054
53777,https://www.openstreetmap.org/way/177572839,way,177572839,2055
53777,https://www.openstreetmap.org/way/360910756,way,360910756,2056
54026,https://www.openstreetmap.org/way/335736609,way,335736609,2057
53778,https://www.openstreetmap.org/way/592750475,way,592750475,2058
54343,https://www.openstreetmap.org/way/161478975,way,161478975,2059
54344,https://www.openstreetmap.org/way/161478975,way,161478975,2060
54362,https://www.openstreetmap.org/way/311130978,way,311130978,2061
68566,https://www.openstreetmap.org/way/385256433,way,385256433,2062
67365,https://www.openstreetmap.org/way/206517478,way,206517478,2063
64767,https://www.openstreetmap.org/way/831244959,way,831244959,2064
40267,https://www.openstreetmap.org/way/42860375,way,42860375,2065
40265,https://www.openstreetmap.org/way/233085111,way,233085111,2066
1277,https://www.openstreetmap.org/way/216716397,way,216716397,2067
60195,https://www.openstreetmap.org/way/326495545,way,326495545,2068
31023,https://www.openstreetmap.org/way/282427778,way,282427778,2069
1265,https://www.openstreetmap.org/way/326495545,way,326495545,2070
33809,https://www.openstreetmap.org/way/877437534,way,877437534,2071
33809,https://www.openstreetmap.org/way/877437536,way,877437536,2072
33809,https://www.openstreetmap.org/node/5589917289,node,5589917289,2073
33809,https://www.openstreetmap.org/relation/5725197,relation,5725197,2074
33809,https://www.openstreetmap.org/relation/11768620,relation,11768620,2075
35713,https://www.openstreetmap.org/way/252714973,way,252714973,2076
43956,https://www.openstreetmap.org/way/182528285,way,182528285,2077
35759,https://www.openstreetmap.org/relation/12306335,relation,12306335,2078
55671,https://www.openstreetmap.org/relation/3969601,relation,3969601,2079
1722,https://www.openstreetmap.org/node/3089666358,node,3089666358,2080
1724,https://www.openstreetmap.org/way/637943079,way,637943079,2081
1726,https://www.openstreetmap.org/way/94957267,way,94957267,2082
1731,https://www.openstreetmap.org/node/5034474656,node,5034474656,2083
19632,https://www.openstreetmap.org/way/299927479,way,299927479,2084
35500,https://www.openstreetmap.org/node/5501788098,node,5501788098,2085
35500,https://www.openstreetmap.org/node/4276047051,node,4276047051,2086
72749,https://www.openstreetmap.org/way/390010662,way,390010662,2087
72851,https://www.openstreetmap.org/node/5531126584,node,5531126584,2088
25657,https://www.openstreetmap.org/way/668080636,way,668080636,2089
1544,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=13.4415%2C-6.2681%3B12.6493%2C-8.0003,directions,,2090
32649,https://www.openstreetmap.org/way/450635206,way,450635206,2091
32649,https://www.openstreetmap.org/way/453754197,way,453754197,2092
63902,https://www.openstreetmap.org/way/551283612,way,551283612,2093
68942,https://www.openstreetmap.org/way/199310416,way,199310416,2094
85843,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=47.4434%2C92.2232%3B48.0027%2C91.6564,directions,,2095
85843,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=48.808%2C89.950%3B48.366%2C90.397,directions,,2096
66257,https://www.openstreetmap.org/way/104431556,way,104431556,2097
66257,https://www.openstreetmap.org/way/640058998,way,640058998,2098
66257,https://www.openstreetmap.org/way/301187460,way,301187460,2099
66257,https://www.openstreetmap.org/way/301187458,way,301187458,2100
47010,https://www.openstreetmap.org/way/620273079,way,620273079,2101
1230,https://www.openstreetmap.org/way/81244185,way,81244185,2102
72890,https://www.openstreetmap.org/way/60657904,way,60657904,2103
46986,https://www.openstreetmap.org/way/330094807,way,330094807,2104
63821,https://www.openstreetmap.org/way/490707697,way,490707697,2105
64646,https://www.openstreetmap.org/node/4132000889,node,4132000889,2106
35692,https://www.openstreetmap.org/way/369187635,way,369187635,2107
38399,https://www.openstreetmap.org/way/233234380,way,233234380,2108
35694,https://www.openstreetmap.org/way/308752310,way,308752310,2109
35694,https://www.openstreetmap.org/way/789361626,way,789361626,2110
35694,https://www.openstreetmap.org/way/789361645,way,789361645,2111
39307,https://www.openstreetmap.org/node/1269017950,node,1269017950,2112
66247,https://www.openstreetmap.org/way/379833812,way,379833812,2113
66247,https://www.openstreetmap.org/way/438427405,way,438427405,2114
66247,https://www.openstreetmap.org/way/438427406,way,438427406,2115
85255,https://www.openstreetmap.org/way/379833812,way,379833812,2116
85255,https://www.openstreetmap.org/way/438427405,way,438427405,2117
85255,https://www.openstreetmap.org/way/438427406,way,438427406,2118
70728,https://www.openstreetmap.org/way/386839399,way,386839399,2119
70730,https://www.openstreetmap.org/way/386839399,way,386839399,2120
70753,https://www.openstreetmap.org/way/850226440,way,850226440,2121
36237,https://www.openstreetmap.org/way/386839399,way,386839399,2122
37016,https://www.openstreetmap.org/relation/358002,relation,358002,2123
63847,https://www.openstreetmap.org/way/793404010,way,793404010,2124
73611,https://www.openstreetmap.org/way/781290023,way,781290023,2125
38255,https://www.openstreetmap.org/way/179091788,way,179091788,2126
38255,https://www.openstreetmap.org/way/317336195,way,317336195,2127
38255,https://www.openstreetmap.org/way/317336192,way,317336192,2128
38255,https://www.openstreetmap.org/way/317336198,way,317336198,2129
38255,https://www.openstreetmap.org/way/129767458,way,129767458,2130
38255,https://www.openstreetmap.org/way/150463772,way,150463772,2131
63960,https://www.openstreetmap.org/way/931610392,way,931610392,2132
66412,https://www.openstreetmap.org/way/627785883,way,627785883,2133
66385,https://www.openstreetmap.org/relation/9356989,relation,9356989,2134
44225,https://www.openstreetmap.org/way/879236980,way,879236980,2135
44226,https://www.openstreetmap.org/way/124074484,way,124074484,2136
44227,https://www.openstreetmap.org/node/1984191603,node,1984191603,2137
44228,https://www.openstreetmap.org/way/100951220,way,100951220,2138
44229,https://www.openstreetmap.org/relation/2799825,relation,2799825,2139
43026,https://www.openstreetmap.org/way/133872253,way,133872253,2140
67153,https://www.openstreetmap.org/way/409628617,way,409628617,2141
61682,https://www.openstreetmap.org/node/994447407,node,994447407,2142
53281,https://www.openstreetmap.org/way/213114764,way,213114764,2143
66981,https://www.openstreetmap.org/way/147150003,way,147150003,2144
73583,https://www.openstreetmap.org/relation/2572369,relation,2572369,2145
32642,https://www.openstreetmap.org/way/458801601,way,458801601,2146
85184,https://www.openstreetmap.org/way/749415178,way,749415178,2147
71641,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=9.6605%2C80.0117%3B8.4421%2C80.5067,directions,,2148
71642,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=9.6605%2C80.0117%3B8.4421%2C80.5067,directions,,2149
71643,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=9.2624%2C80.8113%3B8.9913%2C80.9609,directions,,2150
71644,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=9.1534%2C80.6498%3B9.0615%2C80.6607,directions,,2151
71644,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=8.9646%2C80.5259%3B9.2233%2C80.7881,directions,,2152
71646,https://www.openstreetmap.org/relation/2138013,relation,2138013,2153
71646,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=9.7451%2C80.1067%3B9.6778%2C80.1960,directions,,2154
71646,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=9.8152%2C80.0445%3B9.6656%2C80.0094,directions,,2155
71646,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=9.7730%2C80.0722%3B9.6678%2C80.0183,directions,,2156
71646,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=9.8081%2C80.0857%3B9.7767%2C80.0742,directions,,2157
39001,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=6.4809%2C80.1283%3B6.3436%2C80.2226,directions,,2158
39001,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=6.7166%2C80.0619%3B6.6186%2C80.1013,directions,,2159
39001,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=6.6343%2C80.0941%3B6.5223%2C80.1148,directions,,2160
39001,https://www.openstreetmap.org/way/232062983,way,232062983,2161
39001,https://www.openstreetmap.org/way/319724967,way,319724967,2162
39001,https://www.openstreetmap.org/way/330761953,way,330761953,2163
39001,https://www.openstreetmap.org/way/330763205,way,330763205,2164
39001,https://www.openstreetmap.org/way/330761953,way,330761953,2165
39001,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=6.6656%2C80.4326%3B6.5423%2C80.1574,directions,,2166
39001,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=6.0128%2C80.5659%3B6.2938%2C80.5442,directions,,2167
39001,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=6.1099%2C80.9320%3B6.2515%2C80.7643,directions,,2168
39001,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=6.6840%2C80.0926%3B6.5307%2C80.1341,directions,,2169
39001,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=6.5315%2C80.1347%3B6.5685%2C79.9892,directions,,2170
39001,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=7.3845%2C81.1704%3B7.4002%2C81.2425,directions,,2171
39001,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=6.9899%2C81.0571%3B7.2625%2C81.0804,directions,,2172
39001,https://www.openstreetmap.org/directions?engine=graphhopper_car&route=7.3406%2C80.9937%3B7.5347%2C81.0252,directions,,2173
39001,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=7.2501%2C81.0976%3B7.1740%2C81.2093,directions,,2174
39001,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=8.3012%2C80.4242%3B8.2739%2C80.5000,directions,,2175
39001,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=8.3012%2C80.4242%3B8.3258%2C80.4115,directions,,2176
39001,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=7.4511%2C80.1913%3B7.6187%2C80.2071,directions,,2177
39001,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=7.4870%2C80.3649%3B7.4505%2C80.1945,directions,,2178
39001,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=7.3730%2C80.5247%3B7.3272%2C80.4262,directions,,2179
39001,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=7.2072%2C80.7553%3B7.1252%2C80.8255,directions,,2180
39001,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=7.1234%2C80.8189%3B7.0207%2C80.8535,directions,,2181
39001,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=7.0274%2C79.8657%3B7.0926%2C79.8501,directions,,2182
39001,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=8.0148%2C79.7370%3B8.2363%2C79.7657,directions,,2183
39001,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=7.3406%2C80.9940%3B7.8835%2C81.1393,directions,,2184
39001,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=7.9052%2C81.1256%3B7.8833%2C81.1392,directions,,2185
39001,https://www.openstreetmap.org/relation/5351796,relation,5351796,2186
46971,https://www.openstreetmap.org/way/9750348,way,9750348,2187
46971,https://www.openstreetmap.org/way/644925252,way,644925252,2188
46971,https://www.openstreetmap.org/way/330757030,way,330757030,2189
46971,https://www.openstreetmap.org/way/330757027,way,330757027,2190
46971,https://www.openstreetmap.org/way/330757025,way,330757025,2191
46971,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=6.3930%2C80.2198%3B6.2600%2C80.4921,directions,,2192
46971,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=6.5411%2C80.1582%3B6.5306%2C80.3934,directions,,2193
46971,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=7.2931%2C80.6351%3B7.3830%2C81.2268,directions,,2194
46971,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=7.8767%2C81.5410%3B7.9185%2C81.5673,directions,,2195
46971,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=7.9266%2C81.5298%3B7.9185%2C81.5673,directions,,2196
46971,https://www.openstreetmap.org/directions?engine=fossgis_osrm_car&route=9.4369%2C80.4077%3B9.2699%2C80.8145,directions,,2197
1052,https://www.openstreetmap.org/node/2655669111,node,2655669111,2198
1052,https://www.openstreetmap.org/node/7730423372,node,7730423372,2199
2452,https://www.openstreetmap.org/relation/3774667,relation,3774667,2200
47051,https://www.openstreetmap.org/way/623446791,way,623446791,2201
47051,https://www.openstreetmap.org/relation/4701029,relation,4701029,2202
53415,https://www.openstreetmap.org/node/90173492,node,90173492,2203
